applicant_id,credit_score,debt_to_income_ratio,credit_utilization_ratio,late_payments_24m,annual_income,years_employed,requested_credit_limit,total_credit_exposure,disposable_income,product_type,dti_flag,utilization_flag,late_payment_flag,credit_score_flag,risk_indicator_count,risk_segment,requested_exposure,broad_policy,balanced_policy,strict_policy
106417,653,0.13,0.2825,0,47600.0,2.5,107157.15,9984.55,1118.81,Credit Card,0,0,0,0,0,Low Indicator,107157.15,True,True,True
106418,629,0.043,0.3674,0,67600.0,1.9,85126.28,10638.57,3672.59,Credit Card,0,0,0,0,0,Low Indicator,85126.28,True,True,True
106419,620,0.325,0.2636,0,53400.0,4.4,15060.58,30788.01,1130.41,Credit Card,0,0,0,0,0,Low Indicator,15060.58,True,True,True
106420,579,0.242,0.232,0,119000.0,0.4,93888.33,57273.97,1795.43,Credit Card,0,0,0,1,1,Moderate Indicator,93888.33,True,True,False
106421,596,0.417,0.1817,0,60700.0,2.7,16972.43,55906.32,-430.6,Credit Card,0,0,0,0,0,Low Indicator,16972.43,True,True,True
106422,665,0.214,0.4199,1,16000.0,15.5,52389.65,5017.55,231.32,Credit Card,0,0,0,0,0,Low Indicator,52389.65,True,True,True
106423,613,0.036,0.2063,0,31200.0,8.7,32521.92,2603.29,1114.27,Credit Card,0,0,0,0,0,Low Indicator,32521.92,True,True,True
106424,608,0.185,0.069,0,54200.0,2.4,85582.6,16046.56,937.65,Credit Card,0,0,0,0,0,Low Indicator,85582.6,True,True,True
106425,670,0.221,0.2465,0,27500.0,3.5,103584.47,18530.73,927.93,Credit Card,0,0,0,0,0,Low Indicator,103584.47,True,True,True
106426,591,0.158,0.198,0,50400.0,4.3,110306.45,16204.87,1764.9,Personal Loan,0,0,0,0,0,Low Indicator,110306.45,True,True,True
106427,655,0.29,0.2503,0,79500.0,16.2,116431.96,46199.56,2460.33,Personal Loan,0,0,0,0,0,Low Indicator,116431.96,True,True,True
106428,602,0.119,0.1551,0,79200.0,8.9,68460.46,22518.32,3155.2,Credit Line,0,0,0,0,0,Low Indicator,68460.46,True,True,True
106429,596,0.268,0.2411,0,41500.0,0.0,80277.84,21928.43,531.94,Credit Card,0,0,0,0,0,Low Indicator,80277.84,True,True,True
106430,555,0.422,0.2727,1,24000.0,29.3,77409.81,27497.7,421.57,Credit Card,0,0,0,1,1,Moderate Indicator,77409.81,True,True,False
106431,600,0.144,0.2032,0,79400.0,1.3,64351.22,27825.54,1829.01,Personal Loan,0,0,0,0,0,Low Indicator,64351.22,True,True,True
106432,611,0.134,0.2573,0,60200.0,0.2,111442.6,16130.32,1538.24,Credit Card,0,0,0,0,0,Low Indicator,111442.6,True,True,True
106433,641,0.006,0.1388,0,156700.0,10.9,78818.1,9823.83,5047.28,Credit Line,0,0,0,0,0,Low Indicator,78818.1,True,True,True
106434,702,0.316,0.1901,0,42800.0,13.4,54699.25,15107.45,236.2,Personal Loan,0,0,0,0,0,Low Indicator,54699.25,True,True,True
106435,577,0.22,0.3324,0,75700.0,3.6,32451.86,26288.52,1410.63,Credit Card,0,0,0,1,1,Moderate Indicator,32451.86,True,True,False
106436,703,0.104,0.2746,0,22900.0,0.0,54200.02,8222.94,681.55,Credit Card,0,0,0,0,0,Low Indicator,54200.02,True,True,True
106437,713,0.183,0.1241,0,22100.0,0.0,78991.03,7181.45,459.28,Credit Card,0,0,0,0,0,Low Indicator,78991.03,True,True,True
106438,668,0.338,0.2207,0,75600.0,0.7,23011.16,60088.45,1691.92,Credit Card,0,0,0,0,0,Low Indicator,23011.16,True,True,True
106439,686,0.155,0.2016,0,27500.0,1.2,104013.99,7300.8,656.47,Credit Card,0,0,0,0,0,Low Indicator,104013.99,True,True,True
106440,601,0.25,0.2507,0,33900.0,0.5,58298.04,15390.14,377.53,Personal Loan,0,0,0,0,0,Low Indicator,58298.04,True,True,True
106441,612,0.341,0.3051,0,58800.0,0.7,16884.19,41610.83,1159.63,Credit Card,0,0,0,0,0,Low Indicator,16884.19,True,True,True
106442,631,0.183,0.1835,0,43200.0,7.4,54500.69,11564.01,1737.45,Credit Card,0,0,0,0,0,Low Indicator,54500.69,True,True,True
106443,582,0.067,0.0969,0,60500.0,0.2,31303.01,6327.0,2598.42,Credit Card,0,0,0,0,0,Low Indicator,31303.01,True,True,True
106444,770,0.258,0.2516,0,58500.0,12.0,110648.46,34343.62,1825.22,Credit Card,0,0,0,0,0,Low Indicator,110648.46,True,True,True
106445,645,0.293,0.1816,0,48500.0,10.8,60974.09,21369.8,817.85,Credit Card,0,0,0,0,0,Low Indicator,60974.09,True,True,True
106446,585,0.0,0.1993,0,12000.0,0.0,26746.29,2010.91,407.83,Personal Loan,0,0,0,0,0,Low Indicator,26746.29,True,True,True
106447,607,0.247,0.2704,0,58200.0,14.9,113345.96,32256.75,2095.85,Credit Card,0,0,0,0,0,Low Indicator,113345.96,True,True,True
106448,640,0.208,0.358,0,79200.0,0.6,42106.43,39054.84,2060.05,Personal Loan,0,0,0,0,0,Low Indicator,42106.43,True,True,True
106449,657,0.191,0.3166,0,36700.0,0.0,53644.72,12692.81,784.31,Credit Card,0,0,0,0,0,Low Indicator,53644.72,True,True,True
106450,673,0.369,0.3183,0,13200.0,0.0,11979.54,18847.12,-12.86,Credit Card,0,0,0,0,0,Low Indicator,11979.54,True,True,True
106451,633,0.293,0.2116,0,40900.0,0.9,82465.7,13326.35,1182.16,Personal Loan,0,0,0,0,0,Low Indicator,82465.7,True,True,True
106452,606,0.027,0.0944,0,79300.0,5.9,28623.26,7077.19,3198.9,Personal Loan,0,0,0,0,0,Low Indicator,28623.26,True,True,True
106453,619,0.156,0.2857,0,99800.0,10.7,90547.84,34772.23,4262.64,Personal Loan,0,0,0,0,0,Low Indicator,90547.84,True,True,True
106454,726,0.267,0.2658,0,54000.0,11.4,36570.03,29722.77,1370.46,Credit Card,0,0,0,0,0,Low Indicator,36570.03,True,True,True
106455,614,0.275,0.1722,0,25200.0,2.1,15969.24,22832.95,631.39,Personal Loan,0,0,0,0,0,Low Indicator,15969.24,True,True,True
106456,771,0.0,0.1651,0,38300.0,1.0,107728.62,2575.39,2036.2,Credit Card,0,0,0,0,0,Low Indicator,107728.62,True,True,True
106457,624,0.329,0.2385,0,37800.0,9.0,81964.64,17327.2,1174.21,Credit Card,0,0,0,0,0,Low Indicator,81964.64,True,True,True
106458,632,0.123,0.1651,0,57300.0,2.6,15353.13,17904.17,2084.34,Personal Loan,0,0,0,0,0,Low Indicator,15353.13,True,True,True
106459,634,0.198,0.2233,0,54000.0,6.4,109028.88,15838.8,2089.72,Credit Card,0,0,0,0,0,Low Indicator,109028.88,True,True,True
106460,664,0.122,0.1389,0,43300.0,0.5,80823.21,10830.61,960.78,Personal Loan,0,0,0,0,0,Low Indicator,80823.21,True,True,True
106461,619,0.185,0.1124,0,22500.0,4.0,12241.3,5955.01,400.57,Credit Card,0,0,0,0,0,Low Indicator,12241.3,True,True,True
106462,622,0.312,0.3955,0,33000.0,2.1,54042.24,29621.06,213.48,Credit Card,0,0,0,0,0,Low Indicator,54042.24,True,True,True
106463,691,0.216,0.201,0,63000.0,6.8,62054.78,14289.95,2637.07,Credit Card,0,0,0,0,0,Low Indicator,62054.78,True,True,True
106464,575,0.139,0.2424,0,46500.0,5.7,14033.98,13869.33,1774.6,Personal Loan,0,0,0,1,1,Moderate Indicator,14033.98,True,True,False
106465,630,0.292,0.1156,0,47400.0,3.6,105408.35,21388.34,973.82,Personal Loan,0,0,0,0,0,Low Indicator,105408.35,True,True,True
106466,609,0.205,0.1062,0,30800.0,16.2,30855.68,7769.06,919.37,Credit Card,0,0,0,0,0,Low Indicator,30855.68,True,True,True
106467,604,0.389,0.1954,0,95500.0,4.7,40046.93,57632.48,300.83,Credit Card,0,0,0,0,0,Low Indicator,40046.93,True,True,True
106468,690,0.177,0.1299,0,17700.0,0.1,52895.3,7157.81,398.05,Credit Card,0,0,0,0,0,Low Indicator,52895.3,True,True,True
106469,667,0.098,0.1007,0,109600.0,4.5,22534.79,17775.72,4826.9,Credit Card,0,0,0,0,0,Low Indicator,22534.79,True,True,True
106470,692,0.272,0.1582,0,65800.0,0.4,55702.27,15540.11,2344.44,Personal Loan,0,0,0,0,0,Low Indicator,55702.27,True,True,True
106471,738,0.255,0.2911,0,41500.0,19.5,56913.61,13737.68,851.91,Credit Card,0,0,0,0,0,Low Indicator,56913.61,True,True,True
106472,671,0.259,0.1698,0,46200.0,8.1,57550.08,14457.7,475.18,Credit Card,0,0,0,0,0,Low Indicator,57550.08,True,True,True
106473,555,0.45,0.1127,0,49100.0,0.0,21552.74,23293.88,197.68,Credit Card,0,0,0,1,1,Moderate Indicator,21552.74,True,True,False
106474,580,0.414,0.2849,0,38600.0,0.0,13487.11,29855.13,556.63,Credit Card,0,0,0,0,0,Low Indicator,13487.11,True,True,True
106475,644,0.243,0.185,0,50400.0,17.2,80776.44,17716.62,1133.52,Personal Loan,0,0,0,0,0,Low Indicator,80776.44,True,True,True
106476,685,0.355,0.379,0,99700.0,9.6,21944.37,89692.16,1152.58,Personal Loan,0,0,0,0,0,Low Indicator,21944.37,True,True,True
106477,666,0.239,0.2166,0,31100.0,1.9,78247.57,21854.11,459.65,Credit Card,0,0,0,0,0,Low Indicator,78247.57,True,True,True
106478,608,0.206,0.3132,0,41300.0,0.0,33328.75,14233.33,1201.35,Credit Line,0,0,0,0,0,Low Indicator,33328.75,True,True,True
106479,599,0.094,0.1585,0,44100.0,0.0,55955.75,8576.79,1280.39,Credit Card,0,0,0,0,0,Low Indicator,55955.75,True,True,True
106480,651,0.287,0.1882,0,34000.0,6.3,107568.89,13931.8,1053.13,Personal Loan,0,0,0,0,0,Low Indicator,107568.89,True,True,True
106481,664,0.191,0.255,0,59900.0,13.6,58512.72,23618.28,2581.89,Credit Card,0,0,0,0,0,Low Indicator,58512.72,True,True,True
106482,658,0.269,0.1316,0,54700.0,1.6,59037.8,15995.24,782.01,Credit Card,0,0,0,0,0,Low Indicator,59037.8,True,True,True
106483,661,0.278,0.3235,0,67200.0,8.2,63445.83,52428.77,283.82,Personal Loan,0,0,0,0,0,Low Indicator,63445.83,True,True,True
106484,566,0.205,0.1808,0,58900.0,5.6,88665.35,20822.91,851.45,Credit Card,0,0,0,1,1,Moderate Indicator,88665.35,True,True,False
106485,637,0.273,0.1075,0,28200.0,0.0,52672.9,16302.64,387.46,Personal Loan,0,0,0,0,0,Low Indicator,52672.9,True,True,True
106486,645,0.089,0.2182,0,49400.0,6.9,85037.8,13145.65,1543.73,Credit Card,0,0,0,0,0,Low Indicator,85037.8,True,True,True
106487,556,0.224,0.2002,0,51100.0,4.4,79443.49,16807.59,1450.1,Credit Card,0,0,0,1,1,Moderate Indicator,79443.49,True,True,False
106488,625,0.243,0.1265,0,38700.0,0.7,16499.62,14992.6,436.36,Personal Loan,0,0,0,0,0,Low Indicator,16499.62,True,True,True
106489,638,0.222,0.2491,0,39900.0,6.1,81932.4,12231.45,1066.63,Credit Card,0,0,0,0,0,Low Indicator,81932.4,True,True,True
106490,690,0.255,0.1865,0,48600.0,19.1,59054.08,12263.53,791.86,Credit Card,0,0,0,0,0,Low Indicator,59054.08,True,True,True
106491,738,0.22,0.2728,0,74200.0,2.4,88217.78,24837.01,1634.92,Credit Card,0,0,0,0,0,Low Indicator,88217.78,True,True,True
106492,714,0.408,0.2615,0,36900.0,6.4,29555.69,24941.27,1.66,Credit Card,0,0,0,0,0,Low Indicator,29555.69,True,True,True
106493,652,0.18,0.2402,0,71100.0,9.2,65832.07,15182.64,1835.53,Personal Loan,0,0,0,0,0,Low Indicator,65832.07,True,True,True
106494,615,0.147,0.1709,0,21800.0,12.5,13348.33,7191.07,799.59,Credit Card,0,0,0,0,0,Low Indicator,13348.33,True,True,True
106495,710,0.094,0.0568,0,38600.0,8.7,32206.16,5339.24,881.98,Credit Line,0,0,0,0,0,Low Indicator,32206.16,True,True,True
106496,537,0.262,0.2976,0,66400.0,3.2,85972.7,31918.66,2202.85,Credit Card,0,0,0,1,1,Moderate Indicator,85972.7,True,True,False
106497,730,0.371,0.2016,0,102000.0,0.1,42235.42,65344.56,1820.2,Credit Card,0,0,0,0,0,Low Indicator,42235.42,True,True,True
106498,796,0.092,0.02,0,69000.0,5.3,85835.62,13009.87,2751.22,Credit Card,0,0,0,0,0,Low Indicator,85835.62,True,True,True
106499,585,0.328,0.216,0,41600.0,4.8,78795.49,22861.15,948.63,Credit Card,0,0,0,0,0,Low Indicator,78795.49,True,True,True
106500,632,0.362,0.2037,0,93100.0,3.3,89491.54,70713.75,544.62,Personal Loan,0,0,0,0,0,Low Indicator,89491.54,True,True,True
106501,715,0.259,0.2997,0,34000.0,0.0,108284.21,35128.56,859.69,Credit Card,0,0,0,0,0,Low Indicator,108284.21,True,True,True
106502,723,0.236,0.1679,0,49600.0,0.3,35515.62,17769.99,641.6,Credit Card,0,0,0,0,0,Low Indicator,35515.62,True,True,True
106503,678,0.227,0.2087,0,49000.0,14.4,34759.56,14053.52,1470.65,Personal Loan,0,0,0,0,0,Low Indicator,34759.56,True,True,True
106504,621,0.259,0.2712,0,64900.0,2.2,56696.89,22863.14,1528.68,Credit Card,0,0,0,0,0,Low Indicator,56696.89,True,True,True
106505,754,0.42,0.2801,0,66000.0,0.8,20127.99,35865.15,-85.45,Credit Card,0,0,0,0,0,Low Indicator,20127.99,True,True,True
106506,700,0.158,0.3584,1,17400.0,0.0,103654.44,6509.34,688.81,Personal Loan,0,0,0,0,0,Low Indicator,103654.44,True,True,True
106507,664,0.318,0.3297,0,46100.0,5.5,54223.44,29780.66,1439.95,Credit Card,0,0,0,0,0,Low Indicator,54223.44,True,True,True
106508,600,0.003,0.0761,0,27400.0,0.0,27832.89,607.35,1480.33,Personal Loan,0,0,0,0,0,Low Indicator,27832.89,True,True,True
106509,716,0.245,0.2525,0,22600.0,0.0,103314.81,10644.1,722.66,Personal Loan,0,0,0,0,0,Low Indicator,103314.81,True,True,True
106510,619,0.12,0.316,0,52600.0,0.0,20842.81,15975.33,1628.34,Credit Card,0,0,0,0,0,Low Indicator,20842.81,True,True,True
106511,714,0.252,0.1572,0,71500.0,1.0,83469.02,34929.89,2519.04,Credit Card,0,0,0,0,0,Low Indicator,83469.02,True,True,True
106512,651,0.2,0.118,0,33300.0,7.6,79814.42,10845.06,704.92,Credit Card,0,0,0,0,0,Low Indicator,79814.42,True,True,True
106513,647,0.175,0.2574,0,101400.0,7.0,23998.53,37559.44,2319.58,Personal Loan,0,0,0,0,0,Low Indicator,23998.53,True,True,True
106514,597,0.39,0.2066,0,76200.0,11.8,23244.54,37036.62,747.55,Credit Card,0,0,0,0,0,Low Indicator,23244.54,True,True,True
106515,750,0.323,0.4059,0,21100.0,0.0,13598.84,21020.3,278.93,Personal Loan,0,0,0,0,0,Low Indicator,13598.84,True,True,True
106516,608,0.409,0.3251,1,35000.0,0.4,32173.9,19934.75,481.5,Credit Card,0,0,0,0,0,Low Indicator,32173.9,True,True,True
106517,622,0.187,0.1328,0,49700.0,11.1,15978.67,19205.92,696.82,Credit Card,0,0,0,0,0,Low Indicator,15978.67,True,True,True
106518,668,0.209,0.1702,0,28200.0,6.4,15883.06,13497.22,1082.96,Credit Card,0,0,0,0,0,Low Indicator,15883.06,True,True,True
106519,625,0.139,0.3062,0,49600.0,0.0,86362.93,18777.73,1268.23,Credit Card,0,0,0,0,0,Low Indicator,86362.93,True,True,True
106520,632,0.208,0.1101,0,42400.0,16.9,28882.93,13753.26,1143.51,Credit Card,0,0,0,0,0,Low Indicator,28882.93,True,True,True
106521,675,0.267,0.2023,0,73300.0,12.7,60891.01,36769.2,877.04,Credit Card,0,0,0,0,0,Low Indicator,60891.01,True,True,True
106522,673,0.312,0.223,0,51200.0,3.3,15823.7,24001.48,776.99,Credit Line,0,0,0,0,0,Low Indicator,15823.7,True,True,True
106523,632,0.469,0.0858,0,43400.0,5.4,107044.45,29806.77,645.83,Credit Card,0,0,0,0,0,Low Indicator,107044.45,True,True,True
106524,654,0.162,0.16,0,62500.0,6.6,23297.81,14126.94,1235.57,Personal Loan,0,0,0,0,0,Low Indicator,23297.81,True,True,True
106525,618,0.057,0.1519,0,20200.0,11.2,28367.8,2788.16,1042.26,Credit Card,0,0,0,0,0,Low Indicator,28367.8,True,True,True
106526,592,0.295,0.1691,0,47500.0,2.6,105276.56,24569.12,263.16,Personal Loan,0,0,0,0,0,Low Indicator,105276.56,True,True,True
106527,755,0.198,0.2673,0,50300.0,6.8,105213.43,17008.52,1373.22,Credit Card,0,0,0,0,0,Low Indicator,105213.43,True,True,True
106528,558,0.156,0.2603,0,77300.0,7.4,91492.02,17725.69,3281.91,Personal Loan,0,0,0,1,1,Moderate Indicator,91492.02,True,True,False
106529,675,0.122,0.1978,0,37000.0,2.8,103227.92,8471.96,1188.39,Credit Card,0,0,0,0,0,Low Indicator,103227.92,True,True,True
106530,714,0.38,0.1712,0,126700.0,3.3,106069.45,52591.44,1327.06,Credit Card,0,0,0,0,0,Low Indicator,106069.45,True,True,True
106531,699,0.102,0.1083,0,58300.0,3.3,105301.26,16435.05,2348.29,Credit Card,0,0,0,0,0,Low Indicator,105301.26,True,True,True
106532,575,0.307,0.3281,0,54300.0,3.1,56595.25,27598.15,528.33,Credit Card,0,0,0,1,1,Moderate Indicator,56595.25,True,True,False
106533,606,0.142,0.3782,0,64400.0,4.7,59511.26,24068.08,2729.2,Credit Card,0,0,0,0,0,Low Indicator,59511.26,True,True,True
106534,629,0.195,0.2827,0,48700.0,0.3,19978.13,30265.7,1822.04,Credit Card,0,0,0,0,0,Low Indicator,19978.13,True,True,True
106535,591,0.34,0.2893,0,35600.0,34.9,17949.28,27096.37,845.71,Credit Line,0,0,0,0,0,Low Indicator,17949.28,True,True,True
106536,706,0.268,0.1522,0,66000.0,2.2,17100.24,27327.03,659.34,Credit Card,0,0,0,0,0,Low Indicator,17100.24,True,True,True
106537,635,0.234,0.2279,0,54300.0,4.7,110330.79,33563.92,1862.21,Credit Card,0,0,0,0,0,Low Indicator,110330.79,True,True,True
106538,598,0.043,0.0583,0,73800.0,2.0,59776.81,4607.96,2313.18,Personal Loan,0,0,0,0,0,Low Indicator,59776.81,True,True,True
106539,657,0.27,0.2759,0,55200.0,16.5,37960.73,31116.02,782.0,Personal Loan,0,0,0,0,0,Low Indicator,37960.73,True,True,True
106540,660,0.188,0.1763,0,39900.0,22.1,107238.68,18778.66,981.55,Credit Card,0,0,0,0,0,Low Indicator,107238.68,True,True,True
106541,664,0.318,0.1506,0,47400.0,23.4,105830.1,23586.58,737.3,Credit Card,0,0,0,0,0,Low Indicator,105830.1,True,True,True
106542,663,0.218,0.179,0,76800.0,3.4,83535.98,34101.04,2421.17,Credit Card,0,0,0,0,0,Low Indicator,83535.98,True,True,True
106543,666,0.162,0.2299,0,47100.0,5.6,61492.64,14002.76,1839.52,Credit Card,0,0,0,0,0,Low Indicator,61492.64,True,True,True
106544,685,0.164,0.2149,0,89200.0,10.3,45394.15,35878.74,2160.19,Credit Card,0,0,0,0,0,Low Indicator,45394.15,True,True,True
106545,660,0.253,0.2298,0,41200.0,1.0,31214.15,16970.08,857.79,Personal Loan,0,0,0,0,0,Low Indicator,31214.15,True,True,True
106546,653,0.172,0.228,0,52200.0,2.9,105906.93,20378.31,1854.12,Personal Loan,0,0,0,0,0,Low Indicator,105906.93,True,True,True
106547,660,0.217,0.1275,0,102800.0,4.3,31830.88,32783.39,3285.41,Credit Card,0,0,0,0,0,Low Indicator,31830.88,True,True,True
106548,724,0.132,0.1079,0,63100.0,4.0,32742.66,12926.2,2781.13,Credit Card,0,0,0,0,0,Low Indicator,32742.66,True,True,True
106549,700,0.292,0.1661,0,101800.0,9.6,98089.28,36812.41,3133.74,Credit Card,0,0,0,0,0,Low Indicator,98089.28,True,True,True
106550,592,0.238,0.1141,0,89600.0,5.9,121792.31,20997.94,2348.77,Credit Card,0,0,0,0,0,Low Indicator,121792.31,True,True,True
106551,635,0.188,0.2053,0,17100.0,0.7,77954.4,6430.46,269.1,Credit Card,0,0,0,0,0,Low Indicator,77954.4,True,True,True
106552,710,0.176,0.0833,0,39800.0,1.4,82342.01,11016.74,595.22,Credit Card,0,0,0,0,0,Low Indicator,82342.01,True,True,True
106553,711,0.209,0.2303,0,124300.0,0.9,112158.3,49452.71,4541.57,Credit Card,0,0,0,0,0,Low Indicator,112158.3,True,True,True
106554,650,0.133,0.0631,0,39900.0,1.5,17100.68,10129.12,1285.77,Credit Line,0,0,0,0,0,Low Indicator,17100.68,True,True,True
106555,743,0.153,0.2537,0,36100.0,0.0,56049.54,13092.89,1328.48,Credit Card,0,0,0,0,0,Low Indicator,56049.54,True,True,True
106556,566,0.445,0.3035,0,87200.0,12.9,116041.87,82547.3,761.14,Credit Card,0,0,0,1,1,Moderate Indicator,116041.87,True,True,False
106557,688,0.254,0.1043,0,103500.0,11.2,121089.04,29034.83,3873.93,Credit Card,0,0,0,0,0,Low Indicator,121089.04,True,True,True
106558,722,0.109,0.2191,0,45100.0,4.9,106974.85,10325.67,1496.21,Credit Card,0,0,0,0,0,Low Indicator,106974.85,True,True,True
106559,701,0.316,0.2352,0,76500.0,8.8,85828.89,54049.25,1264.28,Credit Card,0,0,0,0,0,Low Indicator,85828.89,True,True,True
106560,616,0.247,0.3143,0,81400.0,45.0,109618.78,34056.71,1683.36,Credit Card,0,0,0,0,0,Low Indicator,109618.78,True,True,True
106561,586,0.26,0.2171,0,32300.0,5.2,53683.09,15608.63,1113.92,Credit Card,0,0,0,0,0,Low Indicator,53683.09,True,True,True
106562,554,0.395,0.1342,0,85100.0,5.7,69211.52,29171.46,690.83,Personal Loan,0,0,0,1,1,Moderate Indicator,69211.52,True,True,False
106563,779,0.066,0.1339,0,84700.0,12.0,83970.1,13833.93,3689.65,Credit Line,0,0,0,0,0,Low Indicator,83970.1,True,True,True
106564,609,0.082,0.1586,0,57000.0,4.5,55639.4,10441.94,2106.35,Credit Card,0,0,0,0,0,Low Indicator,55639.4,True,True,True
106565,636,0.231,0.1763,0,43200.0,0.0,58731.41,15206.19,542.32,Credit Card,0,0,0,0,0,Low Indicator,58731.41,True,True,True
106566,674,0.3,0.2815,0,93100.0,2.5,93226.44,61410.94,2728.57,Credit Card,0,0,0,0,0,Low Indicator,93226.44,True,True,True
106567,627,0.41,0.4344,1,22800.0,0.0,105021.89,24564.3,239.27,Credit Card,0,0,0,0,0,Low Indicator,105021.89,True,True,True
106568,656,0.295,0.2763,0,96000.0,7.3,18935.54,66817.37,1623.22,Credit Line,0,0,0,0,0,Low Indicator,18935.54,True,True,True
106569,611,0.405,0.1893,0,74500.0,0.0,110760.47,37431.76,782.91,Credit Card,0,0,0,0,0,Low Indicator,110760.47,True,True,True
106570,690,0.345,0.2813,0,87900.0,0.0,21929.57,48126.49,1670.27,Personal Loan,0,0,0,0,0,Low Indicator,21929.57,True,True,True
106571,656,0.23,0.2125,0,52400.0,0.4,15886.59,18149.11,829.34,Credit Line,0,0,0,0,0,Low Indicator,15886.59,True,True,True
106572,633,0.211,0.15,0,92900.0,18.6,110175.3,26974.57,2206.53,Credit Card,0,0,0,0,0,Low Indicator,110175.3,True,True,True
106573,649,0.033,0.2747,0,53100.0,0.2,62630.84,7265.51,2208.67,Credit Card,0,0,0,0,0,Low Indicator,62630.84,True,True,True
106574,609,0.12,0.1924,0,12000.0,6.2,11257.66,4484.59,490.5,Credit Card,0,0,0,0,0,Low Indicator,11257.66,True,True,True
106575,678,0.334,0.1857,0,53200.0,1.8,19331.29,44796.54,1296.29,Credit Card,0,0,0,0,0,Low Indicator,19331.29,True,True,True
106576,656,0.224,0.2067,0,64500.0,1.7,15815.54,23107.65,1214.92,Credit Card,0,0,0,0,0,Low Indicator,15815.54,True,True,True
106577,639,0.33,0.2662,0,17100.0,5.0,29104.21,13382.55,281.96,Credit Line,0,0,0,0,0,Low Indicator,29104.21,True,True,True
106578,727,0.16,0.3315,0,35500.0,0.2,103350.02,16375.59,1226.23,Credit Card,0,0,0,0,0,Low Indicator,103350.02,True,True,True
106579,604,0.248,0.2657,0,38000.0,0.0,78717.52,22696.74,678.57,Credit Card,0,0,0,0,0,Low Indicator,78717.52,True,True,True
106580,527,0.194,0.156,0,152400.0,1.6,114943.74,58660.04,4248.37,Credit Card,0,0,0,1,1,Moderate Indicator,114943.74,True,True,False
106581,696,0.315,0.2974,0,48200.0,3.1,60588.17,34352.9,796.33,Credit Card,0,0,0,0,0,Low Indicator,60588.17,True,True,True
106582,660,0.264,0.2408,0,61600.0,0.3,111790.02,33353.59,2034.71,Credit Card,0,0,0,0,0,Low Indicator,111790.02,True,True,True
106583,710,0.321,0.1215,0,54600.0,2.4,23180.94,22500.91,295.15,Personal Loan,0,0,0,0,0,Low Indicator,23180.94,True,True,True
106584,592,0.373,0.1544,0,77100.0,1.2,33526.99,52817.23,272.14,Credit Card,0,0,0,0,0,Low Indicator,33526.99,True,True,True
106585,652,0.303,0.1774,0,54800.0,1.4,81505.9,33607.26,201.41,Credit Card,0,0,0,0,0,Low Indicator,81505.9,True,True,True
106586,683,0.071,0.0918,0,62500.0,10.6,34627.56,7521.03,2959.22,Credit Card,0,0,0,0,0,Low Indicator,34627.56,True,True,True
106587,626,0.252,0.1382,0,89500.0,30.7,118732.6,49546.7,1899.92,Credit Card,0,0,0,0,0,Low Indicator,118732.6,True,True,True
106588,761,0.242,0.2587,0,92200.0,3.5,92601.51,38727.08,1223.28,Credit Card,0,0,0,0,0,Low Indicator,92601.51,True,True,True
106589,730,0.263,0.3043,0,124400.0,0.6,24489.96,63525.21,1372.95,Personal Loan,0,0,0,0,0,Low Indicator,24489.96,True,True,True
106590,637,0.303,0.1372,0,47800.0,9.0,60288.62,25432.45,1557.09,Credit Card,0,0,0,0,0,Low Indicator,60288.62,True,True,True
106591,598,0.319,0.2341,0,42000.0,10.8,34534.83,12217.22,1336.78,Personal Loan,0,0,0,0,0,Low Indicator,34534.83,True,True,True
106592,673,0.177,0.299,0,22800.0,2.1,55647.5,11537.27,661.1,Personal Loan,0,0,0,0,0,Low Indicator,55647.5,True,True,True
106593,696,0.321,0.3165,0,48400.0,3.6,16224.87,28845.1,1239.61,Credit Card,0,0,0,0,0,Low Indicator,16224.87,True,True,True
106594,652,0.047,0.1386,0,22600.0,0.0,53796.47,2749.7,1096.04,Credit Card,0,0,0,0,0,Low Indicator,53796.47,True,True,True
106595,588,0.359,0.219,0,32600.0,0.0,29059.62,14615.12,383.83,Personal Loan,0,0,0,0,0,Low Indicator,29059.62,True,True,True
106596,641,0.224,0.3385,0,50100.0,11.2,106086.21,28466.46,1993.31,Credit Line,0,0,0,0,0,Low Indicator,106086.21,True,True,True
106597,584,0.256,0.3367,0,12000.0,0.0,77091.82,11994.37,194.43,Credit Card,0,0,0,0,0,Low Indicator,77091.82,True,True,True
106598,713,0.203,0.331,0,26900.0,6.6,102390.06,14393.33,814.16,Credit Card,0,0,0,0,0,Low Indicator,102390.06,True,True,True
106599,653,0.217,0.1979,0,38400.0,5.8,14089.88,11542.99,1516.51,Credit Card,0,0,0,0,0,Low Indicator,14089.88,True,True,True
106600,559,0.216,0.1971,0,48400.0,4.0,17832.71,16089.05,778.79,Personal Loan,0,0,0,1,1,Moderate Indicator,17832.71,True,True,False
106601,568,0.254,0.1376,0,83700.0,0.0,23449.97,22608.72,1830.87,Credit Line,0,0,0,1,1,Moderate Indicator,23449.97,True,True,False
106602,710,0.263,0.2496,0,54600.0,10.6,20683.59,30681.57,370.75,Credit Line,0,0,0,0,0,Low Indicator,20683.59,True,True,True
106603,687,0.155,0.1622,0,55900.0,17.5,106202.26,12099.53,2552.95,Credit Card,0,0,0,0,0,Low Indicator,106202.26,True,True,True
